"annotation_id","annotator","created_at","id","img","kp-1","lead_time","updated_at"
8312,"3","2023-12-20T03:37:27.909766Z",11168,"/data/upload/54/7ce459e3-CAM04_20231114_153714371.jpg","[{""x"":34.93889776100114,""y"":50.40060031036313,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.85404210536703,""y"":49.620705507852186,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.224434314983135,""y"":34.06868562248675,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.504,"2023-12-20T03:37:27.909782Z"
8313,"3","2023-12-20T03:37:37.900647Z",11169,"/data/upload/54/eff69b7f-CAM04_20231114_153732684.jpg","[{""x"":35.14199265069868,""y"":50.46440975159972,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.91950850050382,""y"":49.546886454528014,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":45.877015226437656,""y"":34.36187588799126,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.468,"2023-12-20T03:37:37.900663Z"
8314,"3","2023-12-20T03:37:50.958081Z",11170,"/data/upload/54/5de6326a-CAM04_20231114_153732876.jpg","[{""x"":35.043227911691055,""y"":50.394430371574416,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.93391760619697,""y"":49.56031828332741,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.90088952983884,""y"":33.86384534995193,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.027,"2023-12-20T03:37:50.958097Z"
8315,"3","2023-12-20T03:38:02.232377Z",11171,"/data/upload/54/0f39d825-CAM04_20231114_153733150.jpg","[{""x"":35.13088632985675,""y"":50.47717703049558,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.93109898999704,""y"":49.6154909889181,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.63439498491619,""y"":34.13960968218645,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.505,"2023-12-20T03:38:02.232393Z"
8316,"3","2023-12-20T03:38:14.190920Z",11172,"/data/upload/54/fd80d6dd-CAM04_20231114_153733402.jpg","[{""x"":35.12799668998003,""y"":50.46405204848288,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.87650818762565,""y"":49.464496240253,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.11449372009297,""y"":34.54009400013094,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.271,"2023-12-20T03:38:14.190936Z"
8317,"3","2023-12-20T03:38:24.501545Z",11173,"/data/upload/54/de7edec6-CAM04_20231114_153733584.jpg","[{""x"":35.117253426484936,""y"":50.48354628020403,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.91979263893747,""y"":49.52431737871997,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.315208211201,""y"":34.4685941858615,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.34,"2023-12-20T03:38:24.501560Z"
8318,"3","2023-12-20T03:38:37.549914Z",11174,"/data/upload/54/4aee5c75-CAM04_20231114_153733772.jpg","[{""x"":35.08170232967501,""y"":50.45339700434665,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.91552074543681,""y"":49.54345654444082,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.711878832846345,""y"":34.0744687260418,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.052,"2023-12-20T03:38:37.549930Z"
8319,"3","2023-12-20T03:38:50.519554Z",11175,"/data/upload/54/d00c7523-CAM04_20231114_153733946.jpg","[{""x"":35.11256009633886,""y"":50.46231887752645,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.85254090217287,""y"":49.54479558045474,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.904819743930915,""y"":34.07201634347277,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.76,"2023-12-20T03:38:50.519569Z"
8320,"3","2023-12-20T03:39:03.577970Z",11176,"/data/upload/54/99fee5dc-CAM04_20231114_153734150.jpg","[{""x"":35.068993658655785,""y"":50.45236448981557,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.93124771378964,""y"":49.58033821573915,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.78447707994328,""y"":34.07343621151072,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.132,"2023-12-20T03:39:03.577986Z"
8321,"3","2023-12-20T03:39:18.000465Z",11177,"/data/upload/54/9233d6be-CAM04_20231114_153734386.jpg","[{""x"":35.250869139842344,""y"":50.42881902731562,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.914073719371814,""y"":49.5567927532392,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.10853075799013,""y"":34.2015474923284,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.066,"2023-12-20T03:39:18.000481Z"
8322,"3","2023-12-20T03:39:34.411081Z",11178,"/data/upload/54/15722f7b-CAM04_20231114_153734571.jpg","[{""x"":35.1049136334132,""y"":50.48115833181538,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.88186077043089,""y"":49.49538950025074,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.36067420276979,""y"":33.91265912436348,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",12.891,"2023-12-20T03:39:34.411096Z"
8323,"3","2023-12-20T03:39:50.137673Z",11179,"/data/upload/54/a74a557e-CAM04_20231114_153734761.jpg","[{""x"":35.11119496410395,""y"":50.41858263545084,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.88555704299691,""y"":49.48796171054716,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.95076117537861,""y"":33.87421063716311,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.693,"2023-12-20T03:39:50.137688Z"
8324,"3","2023-12-20T03:40:00.724693Z",11180,"/data/upload/54/bfcb3794-CAM04_20231114_153735254.jpg","[{""x"":35.066303458523194,""y"":50.48802339810966,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.84066553741616,""y"":49.52293503154287,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":45.92354758239952,""y"":34.219390933126725,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.778,"2023-12-20T03:40:00.724708Z"
8325,"3","2023-12-20T03:40:12.091747Z",11181,"/data/upload/54/35cbe916-CAM04_20231114_153735436.jpg","[{""x"":35.111178569223405,""y"":50.43986353442006,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.91656134561314,""y"":49.52992307451423,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.542305596790335,""y"":34.060935256115194,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.08,"2023-12-20T03:40:12.091763Z"
8326,"3","2023-12-20T03:40:23.925193Z",11182,"/data/upload/54/f14ecc9b-CAM04_20231114_153735606.jpg","[{""x"":35.146457965700485,""y"":50.514999237421556,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.85515956822523,""y"":49.5557703359375,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":45.78138709084982,""y"":34.45834153866669,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.737,"2023-12-20T03:40:23.925208Z"
8327,"3","2023-12-20T03:40:41.168257Z",11183,"/data/upload/54/79dfca22-CAM04_20231114_153735798.jpg","[{""x"":35.15478173286547,""y"":50.47489794262814,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.87485759113906,""y"":49.527043296892906,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.69965131792063,""y"":33.906398735176246,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.587,"2023-12-20T03:40:41.168273Z"
8328,"3","2023-12-20T03:40:54.561559Z",11184,"/data/upload/54/2146e119-CAM04_20231114_153736030.jpg","[{""x"":35.12416975482508,""y"":50.45452774230134,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.895429763968366,""y"":49.53700444522964,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.135383825581975,""y"":34.02251960383531,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.697,"2023-12-20T03:40:54.561575Z"
8329,"3","2023-12-20T03:41:05.239603Z",11185,"/data/upload/54/3bc5724f-CAM04_20231114_153736235.jpg","[{""x"":35.05338964899109,""y"":50.47686397664608,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.91564370412495,""y"":49.52900933091085,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.68356615216242,""y"":34.02210732668241,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.086,"2023-12-20T03:41:05.239618Z"
8330,"3","2023-12-20T03:41:17.122982Z",11186,"/data/upload/54/f377506f-CAM04_20231114_153736470.jpg","[{""x"":35.092772119814605,""y"":50.48420253256819,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.89298477995488,""y"":49.51911416600141,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.13097031242219,""y"":34.21557006758526,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.769,"2023-12-20T03:41:17.122998Z"
8331,"3","2023-12-20T03:41:30.454048Z",11187,"/data/upload/54/289d5aa2-CAM04_20231114_153736662.jpg","[{""x"":35.15387303139633,""y"":50.45454563137848,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.85068336654731,""y"":49.52392470647479,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.2696229677459,""y"":34.22038060805864,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.651,"2023-12-20T03:41:30.454064Z"
8332,"3","2023-12-20T03:41:43.104010Z",11188,"/data/upload/54/0209dc7d-CAM04_20231114_153736847.jpg","[{""x"":35.116944198096846,""y"":50.44124086248887,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.83960511449514,""y"":49.51061993758519,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.09393598425378,""y"":33.79346653921184,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.35,"2023-12-20T03:41:43.104026Z"
8333,"3","2023-12-20T03:41:58.887205Z",11189,"/data/upload/54/42c1517b-CAM04_20231114_153737017.jpg","[{""x"":35.18146641524579,""y"":50.39599458783647,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.15746302786787,""y"":49.561882499589466,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.71683075634494,""y"":33.56209607957871,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.14,"2023-12-20T03:41:58.887221Z"
8334,"3","2023-12-20T03:42:11.620857Z",11190,"/data/upload/54/d128f443-CAM04_20231114_153737204.jpg","[{""x"":35.20036196901293,""y"":50.48455085465433,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.97162197815621,""y"":49.48361634875792,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.837160105955085,""y"":33.92742590295125,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.867,"2023-12-20T03:42:11.620872Z"
8335,"3","2023-12-20T03:42:21.674851Z",11191,"/data/upload/54/181f29ce-CAM04_20231114_153737389.jpg","[{""x"":35.17758302281026,""y"":50.472171976248525,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.95509887261539,""y"":49.508772514323226,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.70396944227358,""y"":33.819124134397036,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.095,"2023-12-20T03:42:21.674868Z"
8336,"3","2023-12-20T03:42:39.968356Z",11192,"/data/upload/54/127e5b45-CAM04_20231114_153737628.jpg","[{""x"":35.063177354741136,""y"":50.48954185885991,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.943914575466835,""y"":49.5720185617882,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.828220225251265,""y"":34.06587484127635,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",15.232,"2023-12-20T03:42:39.968371Z"
8337,"3","2023-12-20T03:42:53.944018Z",11193,"/data/upload/54/37bc87d3-CAM04_20231114_153737808.jpg","[{""x"":35.20335740924022,""y"":50.45070500403344,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.95186890688584,""y"":49.54076454412761,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.31693978173651,""y"":33.654720681605085,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.363,"2023-12-20T03:42:53.944034Z"
8338,"3","2023-12-20T03:43:06.241421Z",11194,"/data/upload/54/b43bfea5-CAM04_20231114_153738017.jpg","[{""x"":35.21733602757535,""y"":50.496965955764814,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.926037630100105,""y"":49.579442658693125,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.041809384373074,""y"":33.77301858641235,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.993,"2023-12-20T03:43:06.241436Z"
8339,"3","2023-12-20T03:43:16.818112Z",11195,"/data/upload/54/a0e87855-CAM04_20231114_153738343.jpg","[{""x"":35.2183052980195,""y"":50.49482966761938,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.92700690054426,""y"":49.577306370547674,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.073123352230084,""y"":34.021115924741004,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.379,"2023-12-20T03:43:16.818128Z"
8340,"3","2023-12-20T03:43:28.081864Z",11196,"/data/upload/54/52043da5-CAM04_20231114_153738498.jpg","[{""x"":35.23146910484099,""y"":50.4620695868516,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.956480074079956,""y"":49.58471652633633,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.88773119454371,""y"":33.949031626439414,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.843,"2023-12-20T03:43:28.081879Z"
8341,"3","2023-12-20T03:43:39.576533Z",11197,"/data/upload/54/a04f5d01-CAM04_20231114_153738701.jpg","[{""x"":35.19510193289252,""y"":50.48790204634128,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.90380353541727,""y"":49.612084353681915,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.45561512422711,""y"":34.13930511669996,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.049,"2023-12-20T03:43:39.576548Z"
8342,"3","2023-12-20T03:43:50.033763Z",11198,"/data/upload/54/d595ba64-CAM04_20231114_153739329.jpg","[{""x"":35.1551250781737,""y"":50.4456850756937,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.96485850738736,""y"":49.59125098384215,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.846523512913066,""y"":34.31183409459017,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.255,"2023-12-20T03:43:50.033779Z"
8343,"3","2023-12-20T03:44:00.882285Z",11199,"/data/upload/54/94a237f2-CAM04_20231114_153739927.jpg","[{""x"":35.17288385781389,""y"":50.41059708075431,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.12044483106392,""y"":49.53857080667789,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.08266413272778,""y"":33.72835531581418,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.5,"2023-12-20T03:44:00.882300Z"
8344,"3","2023-12-20T03:44:11.556324Z",11200,"/data/upload/54/b6808b1f-CAM04_20231114_153740116.jpg","[{""x"":35.21320737993715,""y"":50.47097066527132,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.109584202317485,""y"":49.59515297261196,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.8500055168793,""y"":33.74702329591884,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.889,"2023-12-20T03:44:11.556339Z"
8345,"3","2023-12-20T03:44:23.358019Z",11201,"/data/upload/54/87548ff0-CAM04_20231114_153740335.jpg","[{""x"":35.17782164689597,""y"":50.42660286464592,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":57.94908165603926,""y"":49.50907956757421,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.75112687132319,""y"":34.11971153941695,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.814,"2023-12-20T03:44:23.358035Z"
8346,"3","2023-12-20T03:44:33.952130Z",11202,"/data/upload/54/8b42aa9f-CAM04_20231114_153740594.jpg","[{""x"":35.21941749585448,""y"":50.43681022085319,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":46.66417482989726,""y"":34.11177648769427,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630},{""x"":58.178688467277695,""y"":49.95670371443762,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630}]",14.6,"2023-12-20T03:44:45.951226Z"
8347,"3","2023-12-20T03:44:59.368907Z",11203,"/data/upload/54/0d624548-CAM04_20231114_153740998.jpg","[{""x"":35.19236135259254,""y"":50.51298990877957,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":59.214789494106334,""y"":50.01252265583136,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.61020506636985,""y"":34.1226873747259,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",10.739,"2023-12-20T03:44:59.368922Z"
8348,"3","2023-12-20T03:45:12.705429Z",11204,"/data/upload/54/90efae11-CAM04_20231114_153741222.jpg","[{""x"":35.09763149882294,""y"":50.487050029644195,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.36193933388947,""y"":49.63219357376249,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.36341836383547,""y"":34.305838543311836,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",8.85,"2023-12-20T03:45:12.705445Z"
8349,"3","2023-12-20T03:45:22.100231Z",11205,"/data/upload/54/cf015403-CAM04_20231114_153741459.jpg","[{""x"":35.14988787332837,""y"":50.46036386418014,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.2964983221828,""y"":49.50113496269608,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.75540680696126,""y"":33.90323891247706,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.013,"2023-12-20T03:45:22.100246Z"
8350,"3","2023-12-20T03:45:36.775561Z",11206,"/data/upload/54/381ca9fd-CAM04_20231114_153741674.jpg","[{""x"":35.04837637571944,""y"":50.48289723606486,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.30759195648723,""y"":49.56537393899316,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":48.123083358991266,""y"":33.829849394213376,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",11.62,"2023-12-20T03:45:36.775576Z"
8351,"3","2023-12-20T03:46:14.437330Z",11207,"/data/upload/54/328a3ae7-CAM04_20231114_153741878.jpg","[{""x"":35.208564479549615,""y"":50.42678589552823,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.32389572509478,""y"":49.59267380728123,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":47.37617456685282,""y"":33.536016108526354,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",9.095,"2023-12-20T03:46:14.437346Z"
8352,"3","2023-12-20T03:46:25.152365Z",11208,"/data/upload/54/e6fcedb4-CAM04_20231114_153742177.jpg","[{""x"":35.21282465117776,""y"":50.52940300139619,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.24569254254396,""y"":49.54363416983155,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.444902203140295,""y"":33.998817979773705,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.581,"2023-12-20T03:46:25.152381Z"
8353,"3","2023-12-20T03:46:35.211095Z",11209,"/data/upload/54/393a3b25-CAM04_20231114_153742370.jpg","[{""x"":35.18210840584076,""y"":50.46660527029674,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.1865406578349,""y"":49.55666481039091,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":45.76016625224597,""y"":34.12559117782129,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.029,"2023-12-20T03:46:35.211110Z"
8354,"3","2023-12-20T03:46:55.238751Z",11210,"/data/upload/54/7b35db7d-CAM04_20231114_153742602.jpg","[{""x"":35.08357432628174,""y"":50.46179580353518,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":58.199164077639374,""y"":49.55874883196197,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":46.05714606577103,""y"":34.12767519939236,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",15.094,"2023-12-20T03:46:55.238766Z"
8355,"3","2023-12-20T03:47:06.061409Z",11211,"/data/upload/54/40ec36eb-CAM04_20231114_153755532.jpg","[{""x"":30.743088808072667,""y"":50.62228716329754,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":53.85842005361783,""y"":49.82988067946288,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":41.409297136531265,""y"":34.35710144248091,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",7.421,"2023-12-20T03:47:06.061426Z"
8356,"3","2023-12-20T03:47:22.399807Z",11212,"/data/upload/54/a2853872-CAM04_20231114_153755722.jpg","[{""x"":27.131992968255908,""y"":50.76531530574098,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":50.28798717810312,""y"":49.985420503230024,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":38.79600788227999,""y"":34.525152947571755,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",13.362,"2023-12-20T03:47:22.399821Z"
8357,"3","2023-12-20T03:47:33.643185Z",11213,"/data/upload/54/2c6377d2-CAM04_20231114_153755908.jpg","[{""x"":26.513233396823104,""y"":50.82428598044054,""width"":0.1963350785340314,""keypointlabels"":[""front_tire""],""original_width"":840,""original_height"":630},{""x"":49.378331015894176,""y"":50.03187949660589,""width"":0.1963350785340314,""keypointlabels"":[""rear_tire""],""original_width"":840,""original_height"":630},{""x"":37.80502579146695,""y"":34.35057223756217,""width"":0.1963350785340314,""keypointlabels"":[""body""],""original_width"":840,""original_height"":630}]",6.341,"2023-12-20T03:47:33.643203Z"
